date_report,FB_consensus_estimate_eps,FB_reported_eps,FB_revenue_estimate,FB_revenue_actual,AAPL_consensus_estimate_eps,AAPL_reported_eps,AAPL_revenue_estimate,AAPL_revenue_actual,AMZN_consensus_estimate_eps,AMZN_reported_eps,AMZN_revenue_estimate,AMZN_revenue_actual,NFLX_consensus_estimate_eps,NFLX_reported_eps,NFLX_revenue_estimate,NFLX_revenue_actual,GOOGL_consensus_estimate_eps,GOOGL_reported_eps,GOOGL_revenue_estimate,GOOGL_revenue_actual,MSFT_consensus_estimate_eps,MSFT_reported_eps,MSFT_revenue_estimate,MSFT_revenue_actual
2019-11-02,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-03,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-04,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-05,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-06,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-07,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-08,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-09,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-10,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-11,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-12,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-13,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-14,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-15,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-16,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-17,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-18,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-19,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-20,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-21,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-22,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-23,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-24,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-25,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-26,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-27,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-28,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-29,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-11-30,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-01,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-02,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-03,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-04,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-05,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-06,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-07,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-08,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-09,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-10,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-11,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-12,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-13,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-14,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-15,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-16,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-17,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-18,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-19,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-20,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-21,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-22,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-23,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-24,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-25,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-26,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-27,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-28,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-29,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-30,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2019-12-31,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-01,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-02,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-03,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-04,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-05,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-06,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-07,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-08,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-09,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-10,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-11,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-12,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-13,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-14,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-15,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-16,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-17,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-18,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-19,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-20,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,1.05,1.47,5250000000.0,5250000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-21,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-22,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-23,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-24,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-25,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-26,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-27,1.91,2.12,17350000000.0,17650000000.0,0.71,0.7575,62860000000.0,64040000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-28,1.91,2.12,17350000000.0,17650000000.0,1.135,1.2475,88410000000.0,91800000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.24,1.38,32240000000.0,33060000000.0
2020-01-29,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,4.46,4.23,68720000000.0,69980000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-01-30,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-01-31,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-01,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-02,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.42,10.12,32840000000.0,33010000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-03,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.76,15.35,38440000000.0,37570000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-04,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.76,15.35,38440000000.0,37570000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-05,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.76,15.35,38440000000.0,37570000000.0,1.32,1.51,35680000000.0,36910000000.0
2020-02-06,2.53,2.56,20900000000.0,21080000000.0,1.135,1.2475,88410000000.0,91800000000.0,3.98,6.47,86090000000.0,87440000000.0,0.52,1.3,5450000000.0,5470000000.0,12.76,15.35,38440000000.0,37570000000.0,1.32,1.51,35680000000.0,36910000000.0
